16:06:38.655164 config: drop-rate=0.00, max-delay=0s, seed=1479243998655052432
14:03:01.726865 [queue=0] packet #5, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delivered
14:03:01.737514 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 5.3ms
14:03:01.743891 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.745582 [queue=1] packet #6, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delayed for 8.4ms
14:03:01.754474 [queue=2] packet #4, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 7.4ms
14:03:01.754870 [queue=1] packet #6, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delivered
14:03:01.762206 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.769131 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 3.7ms
14:03:01.774962 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.775028 [queue=1] packet #7, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delayed for 6.7ms
14:03:01.782774 [queue=0] packet #7, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delivered
14:03:01.812727 [queue=1] packet #8, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delayed for 5.8ms
14:03:01.819339 [queue=0] packet #8, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=1013 is delivered
14:03:01.825577 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 4.6ms
14:03:01.831459 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.845021 [queue=1] packet #9, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=978 is delayed for 2.4ms
14:03:01.854818 [queue=0] packet #9, 127.0.0.1:65304 -> 127.0.0.1:5666, sz=978 is delivered
14:03:01.854947 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 5.7ms
14:03:01.862497 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.900091 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 3.9ms
14:03:01.908122 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:03:01.983472 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delayed for 4.6ms
14:03:01.989398 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:65304, sz=0 is delivered
14:09:17.489218 [queue=1] packet #0, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=0 is delayed for 2.8ms
14:09:17.493145 [queue=0] packet #0, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=0 is delivered
14:09:17.493888 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 2.6ms
14:09:17.497251 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.578280 [queue=1] packet #2, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 1.2ms
14:09:17.579970 [queue=0] packet #2, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.592077 [queue=1] packet #3, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 5.1ms
14:09:17.598629 [queue=0] packet #3, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.598674 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 6.2ms
14:09:17.605160 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.611019 [queue=1] packet #4, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 9.8ms
14:09:17.624029 [queue=0] packet #4, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.628579 [queue=1] packet #5, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 3ms
14:09:17.632471 [queue=0] packet #5, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.649296 [queue=1] packet #6, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 2.8ms
14:09:17.652927 [queue=0] packet #6, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.656112 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 6.1ms
14:09:17.663349 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.672530 [queue=1] packet #7, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 1.8ms
14:09:17.674882 [queue=0] packet #7, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.678533 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 7.1ms
14:09:17.687921 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.694186 [queue=1] packet #8, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delayed for 4ms
14:09:17.699364 [queue=0] packet #8, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=1013 is delivered
14:09:17.702751 [queue=1] packet #9, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=978 is delayed for 8.1ms
14:09:17.708641 [queue=2] packet #5, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 7.6ms
14:09:17.713015 [queue=1] packet #9, 127.0.0.1:56069 -> 127.0.0.1:5666, sz=978 is delivered
14:09:17.717125 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.814228 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 6.6ms
14:09:17.822124 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.853672 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 9.5ms
14:09:17.865159 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:17.894565 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 3.4ms
14:09:17.899255 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:09:18.027015 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delayed for 6.7ms
14:09:18.034818 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:56069, sz=0 is delivered
14:12:26.960879 [queue=1] packet #0, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=0 is delayed for 7.5ms
14:12:26.970326 [queue=0] packet #0, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=0 is delivered
14:12:26.971099 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 8ms
14:12:26.981232 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.050801 [queue=1] packet #2, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 3.1ms
14:12:27.054733 [queue=0] packet #2, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.063189 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 5.8ms
14:12:27.069146 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.080688 [queue=1] packet #3, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 4.2ms
14:12:27.086077 [queue=0] packet #3, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.103827 [queue=1] packet #4, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 6.2ms
14:12:27.110823 [queue=0] packet #4, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.115710 [queue=1] packet #5, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 7.2ms
14:12:27.123325 [queue=2] packet #3, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 5.8ms
14:12:27.123553 [queue=1] packet #5, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.129344 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.129574 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 9.6ms
14:12:27.140947 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.147138 [queue=1] packet #6, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 1.3ms
14:12:27.149498 [queue=0] packet #6, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.187327 [queue=1] packet #7, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 7.4ms
14:12:27.197616 [queue=0] packet #7, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.243448 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 4ms
14:12:27.247792 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.255516 [queue=1] packet #8, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delayed for 3.2ms
14:12:27.259744 [queue=0] packet #8, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=1013 is delivered
14:12:27.341480 [queue=1] packet #9, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=978 is delayed for 200µs
14:12:27.341887 [queue=0] packet #9, 127.0.0.1:58863 -> 127.0.0.1:5666, sz=978 is delivered
14:12:27.354117 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 8.3ms
14:12:27.362772 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.505506 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 8.6ms
14:12:27.515530 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.531771 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 6.2ms
14:12:27.539460 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:12:27.539579 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delayed for 2.1ms
14:12:27.542144 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:58863, sz=0 is delivered
14:14:29.967963 [queue=1] packet #0, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=0 is delayed for 9.8ms
14:14:29.980029 [queue=0] packet #0, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=0 is delivered
14:14:29.981087 [queue=1] packet #1, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 6.5ms
14:14:29.987795 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.080690 [queue=1] packet #2, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 4.5ms
14:14:30.086425 [queue=0] packet #2, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.098116 [queue=1] packet #3, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 600µs
14:14:30.098983 [queue=0] packet #3, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.115387 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 2.4ms
14:14:30.115468 [queue=2] packet #4, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 4.4ms
14:14:30.118496 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.120354 [queue=0] packet #4, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.184950 [queue=1] packet #5, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 700µs
14:14:30.190681 [queue=0] packet #5, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.202688 [queue=1] packet #6, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 5.7ms
14:14:30.208772 [queue=0] packet #6, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.209120 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 7.4ms
14:14:30.218502 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.221401 [queue=1] packet #7, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 4ms
14:14:30.225941 [queue=0] packet #7, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.227177 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 1.4ms
14:14:30.229023 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.269408 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 3.9ms
14:14:30.274572 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.293110 [queue=1] packet #8, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delayed for 3.1ms
14:14:30.296498 [queue=0] packet #8, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=1013 is delivered
14:14:30.318515 [queue=1] packet #9, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=978 is delayed for 8.5ms
14:14:30.329751 [queue=0] packet #9, 127.0.0.1:49218 -> 127.0.0.1:5666, sz=978 is delivered
14:14:30.329930 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 300µs
14:14:30.330411 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.368552 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 9.2ms
14:14:30.376175 [queue=2] packet #8, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 7.5ms
14:14:30.380234 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.384754 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:14:30.396566 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delayed for 6.2ms
14:14:30.403456 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:49218, sz=0 is delivered
14:16:54.913802 [queue=1] packet #0, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=0 is delayed for 1.7ms
14:16:54.916125 [queue=0] packet #0, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=0 is delivered
14:16:54.916782 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 700µs
14:16:54.917778 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:54.981443 [queue=1] packet #2, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 500µs
14:16:54.982154 [queue=0] packet #2, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:54.994129 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 7.4ms
14:16:55.001741 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.005109 [queue=1] packet #3, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 2.3ms
14:16:55.008231 [queue=0] packet #3, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.028121 [queue=1] packet #4, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 2.2ms
14:16:55.031148 [queue=0] packet #4, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.046293 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 7.4ms
14:16:55.052791 [queue=2] packet #5, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 3ms
14:16:55.056531 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.056651 [queue=0] packet #5, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.083123 [queue=1] packet #6, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 1.4ms
14:16:55.085257 [queue=0] packet #6, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.099996 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 5ms
14:16:55.105990 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.121328 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 7.7ms
14:16:55.133393 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.136981 [queue=1] packet #7, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 7.1ms
14:16:55.143717 [queue=2] packet #6, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 9.8ms
14:16:55.145259 [queue=1] packet #7, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.155685 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.158656 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 7.9ms
14:16:55.158780 [queue=2] packet #8, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delayed for 2.1ms
14:16:55.161616 [queue=1] packet #8, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=1013 is delivered
14:16:55.167036 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.178113 [queue=1] packet #9, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=978 is delayed for 2.6ms
14:16:55.178279 [queue=2] packet #8, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 2.1ms
14:16:55.180651 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:16:55.180964 [queue=0] packet #9, 127.0.0.1:65508 -> 127.0.0.1:5666, sz=978 is delivered
14:16:55.242053 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delayed for 100µs
14:16:55.242466 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:65508, sz=0 is delivered
14:17:52.009718 [queue=1] packet #0, 127.0.0.1:54615 -> 127.0.0.1:5666, sz=0 is delayed for 8.8ms
14:17:52.019805 [queue=0] packet #0, 127.0.0.1:54615 -> 127.0.0.1:5666, sz=0 is delivered
14:17:52.020566 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:54615, sz=0 is delayed for 7.4ms
14:17:52.028807 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:54615, sz=0 is delivered
14:18:13.983490 [queue=1] packet #0, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=0 is delayed for 4ms
14:18:13.988859 [queue=0] packet #0, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=0 is delivered
14:18:13.989641 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 9.6ms
14:18:13.999914 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.063999 [queue=1] packet #2, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 7.5ms
14:18:14.073663 [queue=0] packet #2, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.083354 [queue=1] packet #3, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 7.2ms
14:18:14.091004 [queue=0] packet #3, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.091066 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 1.4ms
14:18:14.092909 [queue=0] packet #2, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.096659 [queue=1] packet #4, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 2.5ms
14:18:14.099249 [queue=0] packet #4, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.121031 [queue=1] packet #5, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 2.1ms
14:18:14.123851 [queue=0] packet #5, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.128412 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 6.3ms
14:18:14.136454 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.148362 [queue=1] packet #6, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 8.7ms
14:18:14.157423 [queue=0] packet #6, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.168913 [queue=1] packet #7, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 2.3ms
14:18:14.172036 [queue=0] packet #7, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.175240 [queue=1] packet #4, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 2.6ms
14:18:14.178203 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.196638 [queue=1] packet #8, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delayed for 0s
14:18:14.196767 [queue=0] packet #8, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=1013 is delivered
14:18:14.216675 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 3ms
14:18:14.220672 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.222570 [queue=1] packet #9, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=978 is delayed for 0s
14:18:14.222731 [queue=0] packet #9, 127.0.0.1:59734 -> 127.0.0.1:5666, sz=978 is delivered
14:18:14.293489 [queue=1] packet #6, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 3.4ms
14:18:14.299491 [queue=0] packet #6, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.431145 [queue=1] packet #7, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 6.6ms
14:18:14.439438 [queue=0] packet #7, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.511969 [queue=1] packet #8, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 4.5ms
14:18:14.517106 [queue=0] packet #8, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:18:14.554531 [queue=1] packet #9, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delayed for 4.2ms
14:18:14.559773 [queue=0] packet #9, 127.0.0.1:5666 -> 127.0.0.1:59734, sz=0 is delivered
14:19:42.647033 [queue=1] packet #0, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=0 is delayed for 9.4ms
14:19:42.656895 [queue=0] packet #0, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=0 is delivered
14:19:42.657535 [queue=1] packet #0, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 7.4ms
14:19:42.666526 [queue=0] packet #0, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
14:19:42.755841 [queue=1] packet #1, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 5ms
14:19:42.761989 [queue=0] packet #1, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.773514 [queue=1] packet #2, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 8.8ms
14:19:42.779905 [queue=2] packet #1, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 6ms
14:19:42.783127 [queue=1] packet #2, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.786535 [queue=0] packet #1, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
14:19:42.792259 [queue=1] packet #3, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 1.9ms
14:19:42.794337 [queue=0] packet #3, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.810519 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 1.6ms
14:19:42.810919 [queue=2] packet #4, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 1.6ms
14:19:42.812439 [queue=1] packet #2, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
14:19:42.812763 [queue=0] packet #4, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.817648 [queue=1] packet #3, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 100µs
14:19:42.817925 [queue=0] packet #3, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
14:19:42.825069 [queue=1] packet #5, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 7.7ms
14:19:42.832671 [queue=2] packet #4, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 1.7ms
14:19:42.834858 [queue=0] packet #5, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.834880 [queue=0] packet #4, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
14:19:42.843147 [queue=1] packet #6, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delayed for 3.2ms
14:19:42.846575 [queue=0] packet #6, 127.0.0.1:52275 -> 127.0.0.1:5666, sz=1013 is delivered
14:19:42.849593 [queue=1] packet #5, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delayed for 7.5ms
14:19:42.858959 [queue=0] packet #5, 127.0.0.1:5666 -> 127.0.0.1:52275, sz=0 is delivered
